X,Y,ID,FSGName,TonsPerWeek,TYPE1,TYPE2,TYPE3,Address,Town,County,Zip,Phone,Website,Facebook,Active
496678.462180605,180151.221384418,178,INITIAL HOME BAKERY,0.13,Food Establishment,Bakery,,30 GARDEN ST,WILLIAMSTOWN,ORANGE,05679,(802) 433-8388,,,0
496830.269581649,179595.593550624,179,PUMP & PANTRY,0.378,Food Establishment,Restaurant,,34 BUSINESS CENTER RD,WILLIAMSTOWN,ORANGE,05679,8024331038,,http://www.facebook.com/pages/Pump-Pantry/132656650109373,0
492275.647690905,179599.359382609,180,HANHS VIETNAMESE COOKING,0.05,Food Establishment,Caterer,,320 AMANICKI TRAIL,WILLIAMSTOWN,ORANGE,05679,,,,0
496116.851294448,177884.874979801,181,LIMEHURST LAKE CAMPGROUND,0.055,Food Establishment,Lodging,,4104 VT ROUTE 14,WILLIAMSTOWN,ORANGE,05679,8023091234,,,0
496270.563625102,180684.771127681,182,WILLIAMSTOWN MIDDLE/HIGH SCHOOL,0.05425,Food Establishment,School,,120 HEBERT  RD,WILLIAMSTOWN,ORANGE,05679,8024335350,,,0
509757.844522829,248650.069272113,183,ALBANY COMMUNITY SCHOOL,0.034675,Food Establishment,School,,351 MAIN ST,ALBANY,ORLEANS,05820,8027556168,,,0
512785.386389126,243643.729756296,184,CHEF JEFFS GOURMET CATERING,0.05,Food Establishment,Caterer,,5805 CREEK RD,ALBANY,ORLEANS,05820,(802) 755-6885,,,0
509671.788445428,247938.753305725,185,VILLAGE HOUSE INN OF ALBANY,0.42,Food Establishment,Restaurant,,6722 ROUTE 14,ALBANY,ORLEANS,05820,(802) 754-2403,,,0
509505.559502556,247860.72019638,186,LAMARCHE ALBANY MARKET,0.18,Food Establishment,Grocery,,842 MAIN ST,ALBANY,ORLEANS,05820,(802) 755-6810,,,0
509521.401940911,247860.743566886,187,DEEP MOUNTAIN MAPLE,,Food Manufacturer,Food Processor,,P.O. BOX 68,ALBANY,ORLEANS,05820,(802) 5254-162,,,0
524983.967126179,247813.211141665,188,SUGARMILL FARM,,Food Manufacturer,Food Processor,,1296 GLOVER RD,BARTON,ORLEANS,05822,(802) 5253-701,,,0
525277.134066856,249814.593070681,189,PARSONS CORNER,0.42,Food Establishment,Restaurant,,14 GLOVER RD,BARTON,ORLEANS,05822,8025254500,,,0
525347.311259626,250092.680257541,192,BARTON SENIOR CENTER,0.1,Food Establishment,Senior meals,,17 VILLAGE SQUARE,BARTON,ORLEANS,05822,(802) 525-4400,,,0
522672.166885562,254205.438742755,194,B & W SNACK BAR INC,0.42,Food Establishment,Restaurant,,3098 BARTON-ORLEANS RD,BARTON,ORLEANS,05822,(802) 754-8579,,,0
522112.257844385,253636.75366715,195,LAKE REGION UNION HIGH SCHOOL,0.062475,Food Establishment,School,,317 LAKE REGION RD,BARTON,ORLEANS,05822,8027546521,,,0
522807.635909894,256172.833805455,197,VERMONT BEEF JERKY,,Food Manufacturer,Meat/Poultry/Seafood,,348 INDUSTRIAL PARK LN,BARTON,ORLEANS,05822,(802) 7549-412,,,0
525363.060852058,250114.96715492,199,CIRCLE K #7402,0.18,Food Establishment,Convenience Store,,452 MAIN ST,BARTON,ORLEANS,05822,,,,0
525443.035557862,249915.258034945,200,ORLEANS ELEMENTARY SCHOOL,0.066105,Food Establishment,School,,53 SCHOOL ST,BARTON,ORLEANS,05822,8027546650,,,0
526203.696089117,251751.866798585,202,BARTON GOLF CLUB,0.147,Food Establishment,Restaurant,,548 TELFER HILL RD,BARTON,ORLEANS,05822,8025251126,,,0
524706.396138665,254090.688320164,204,MAPLE LANE NURSING HOME,0.37275,Nursing/Assisted Living,Residential Facility,,60 MAPLE LANE,BARTON,ORLEANS,05822,(802) 754-8575,,,0
525705.506591849,249627.375504264,205,LAKE HOUSE SALOON LLC,0.525,Food Establishment,Restaurant,,67 MAIN ST,BARTON,ORLEANS,05860,8026730781,,,0
525307.980437847,250025.850895559,206,C & C SUPERMARKET,0.72,Food Establishment,Bakery,,71 CHURCH ST,BARTON,ORLEANS,05822,8025253444,,https://www.facebook.com/pages/C-C-Supermarket/140894589282185,0
525300.061825066,250025.819803641,207,MINGS HOUSE CHINESE RESTAURANT,0.42,Food Establishment,Restaurant,,72 CHURCH ST,BARTON,ORLEANS,05822,(802) 525-8888,,,0
525332.173067151,249914.821317911,209,BARTON GRADED SCHOOL,0.091605,Food Establishment,School,,137 CHURCH ST,BARTON,ORLEANS,05822,8025253636,,,0
534792.147755255,266572.528628433,212,WEST CHARLESTON COUNTRY STORE,0.05,Food Establishment,Caterer,,1074 VT ROUTE 105,CHARLESTON,ORLEANS,05872,,,,0
534903.026575876,266517.566748018,213,SCAMPYS COUNTRY STORE & DELI,0.13,Food Establishment,Bakery,,1155 VT ROUTE 105,CHARLESTON,ORLEANS,05830,8028954400,,http://www.facebook.com/pages/Scampys-Country-Store-Deli/182547121791064,0
535270.683701144,261418.770326319,214,CHARLIE CHANS EGGROLLS,0.05,Food Establishment,Home-based Business,,2549 VT ROUTE 5A,CHARLESTON,ORLEANS,05872,8028954770,,,0
537964.179393554,260433.970912034,215,CHARLESTON ELEMENTARY SCHOOL,0.063845,Food Establishment,School,,255 CENTER SCHOOL RD,CHARLESTON,ORLEANS,05872,8028952915,,,0
540331.738279421,259859.415769265,216,EAST CHARLESTON COUNTRY STORE,0.13,Food Establishment,Bakery,,7068 ROUTE 105,CHARLESTON,ORLEANS,05872,(802) 723-4303,,,0
521763.708760054,265403.794349313,217,PARKER PIE WINGS,0.2625,Food Establishment,Restaurant,,2628 AIRPORT ROAD,COVENTRY,ORLEANS,05855,,,,0
518580.539360594,262526.724104449,218,COVENTRY VILLAGE SCHOOL,0.05022,Food Establishment,School,,348 ROUTE 5,COVENTRY,ORLEANS,05825,8027546464,,,0
518336.460357363,262203.756895211,219,ROYERS SERVICE & MINI MART,0.05,Food Establishment,Caterer,,4775 ROUTE 5,COVENTRY,ORLEANS,05825,8027546911,,,0
511030.853319219,235984.226875896,220,WHETSTONE BROOK B & B,0.063,Food Establishment,Restaurant,,1037 S CRAFTSBURY ROAD,CRAFTSBURY,ORLEANS,05826,,,,0
510187.752040457,237194.062057745,221,"CRAFTSBURY INN, THE",0.26,Food Establishment,Restaurant,,107 SO CRAFTSBURY RD,CRAFTSBURY,ORLEANS,05826,(802) 586-2848,,,0
509415.600354839,238926.380717439,222,INN ON THE COMMON,0.26,Food Establishment,Restaurant,,1162 N CRAFTSBURY RD,CRAFTSBURY,ORLEANS,05826,(802) 586-9619,,,0
510156.067117315,237160.675969707,224,CRAFTSBURY GENERAL STORE,0.18,Food Establishment,Caterer,,118 S CRAFTSBURY RD,CRAFTSBURY,ORLEANS,05826,8023236245,http://craftsburygeneralstore.com/,https://www.facebook.com/pages/Craftsbury-General-Store/218639924925500,0
509359.479968567,239337.447810634,225,CRAFTSBURY ACADEMY,0.0576,Food Establishment,School,,1422 N CRAFTSBURY RD,CRAFTSBURY,ORLEANS,05826,8025862541,,,0
506426.51315124,237567.044038211,226,JUST GOOD COOKING,0.13,Food Establishment,Bakery,,1449 WILDBRANCH RD,CRAFTSBURY,ORLEANS,05826,(802) 586-6932,,,0
512566.772036569,237853.859810953,227,CRAFTSBURY COMMUNITY CARE CENTER,0.126,Nursing/Assisted Living,Residential Facility,,1784 E CRAFTSBURY ROAD,CRAFTSBURY,ORLEANS,05826,(802) 586-2414,http://www.craftsburycommunitycarecenter.org/,,0
510100.318501164,237293.933831623,228,C VILLAGE STORE,0.18,Food Establishment,Convenience Store,,25 S CRAFTSBURY RD,CRAFTSBURY,ORLEANS,05826,8025862554,,,0
510029.703041067,236782.667855201,229,PETE'S GREENS,0,Food Manufacturer,Food Processor,,266 S CRAFTSBURY RD,CRAFTSBURY,ORLEANS,05826,8025862882,,,0
509920.531736472,240705.077663474,230,MILL VILLAGE B & B,0.042,Food Establishment,Restaurant,,468 MILL VILLAGE ROAD,CRAFTSBURY,ORLEANS,05827,,,,0
510553.527724832,236705.716287425,231,KS KUPBOARD,0.13,Food Establishment,Bakery,,496 S CRAFTSBURY RD,CRAFTSBURY,ORLEANS,05826,(802) 586-2877,,,0
507673.925024393,242735.545356109,232,HUARD FAMILY FARM,0.05,Food Establishment,Home-based Business,,6627 VT ROUTE 14,CRAFTSBURY,ORLEANS,05661,8025862406,,,0
509264.538597191,239170.629214424,233,STERLING COLLEGE,0.05311,Food Establishment,College/University,,16 STERLING DR,CRAFTSBURY,ORLEANS,05827,8025867711,http://www.sterlingcollege.edu/,,0
510814.037057399,242251.102776496,234,CRAFTSBURY OUTDOOR CENTER,0.945,Food Establishment,Lodging,,535 LOST NATION  RD,CRAFTSBURY COMMON,ORLEANS,05661,8025867767,,,0
510821.965166548,242251.116052306,235,CRAFTSBURY OUTDOOR CAMP AT HOSMER POINT,0.7875,Food Establishment,Camp,,535 LOST NATION ROAD,CRAFTSBURY COMMON,ORLEANS,05827,,,,0
518753.636839356,227334.585735157,237,CIRCLE K #7400,0.13,Food Establishment,Bakery,,109 MAIN ST,DERBY,ORLEANS,05829,,,,0
530288.147748561,270305.816205464,238,LAKE SALEM INN B & B,0.084,Food Establishment,B&B,,1273 VT ROUTE 105,DERBY,ORLEANS,05829,8027665560,,,0
532969.882618493,269196.655676141,239,LA MEXICANA,0.05,Food Establishment,Caterer,,1542 DUMAS ROAD,DERBY,ORLEANS,05829,,,,0
531942.660570542,270947.292479043,240,WRIGHTS CATERING I,0.05,Food Establishment,Caterer,,163 DUMAS ROAD,DERBY,ORLEANS,05829,,,,0
529921.023168711,274538.115700501,241,PAULS SUGAR HOUSE,1.575,Food Establishment,Restaurant,,1928 US ROUTE 5,DERBY,ORLEANS,05829,8027665077,,,0
533523.388850833,276567.445814453,242,GARDEN OF EDIE,0.063,Food Establishment,Restaurant,,2005 HERRICK RD,DERBY,ORLEANS,05829,(802) 766-8116,,,0
529383.201714807,273124.278157742,244,DERBY GREEN NURSING HOME,0.12075,Nursing/Assisted Living,Residential Facility,,2853 U.S. 5,DERBY,ORLEANS,05829,(802) 766-2201,http://www.nchsi.org/getpage.php?name=derbygreen_mainpage&sub=Static,https://www.facebook.com/pages/Derby-Green-Nursing-Home/173311872691657,0
529178.918044952,272934.423487403,245,BORDER LOUNGE,0.26,Food Establishment,Bar,,3004 US ROUTE 5,DERBY,ORLEANS,05829,8025782642,,,0
529178.918044952,272934.423487403,246,HILLBILLY HIDEAWAY,0.525,Food Establishment,Restaurant,,3004 ROUTE 5,DERBY,ORLEANS,05855,,,,0
529163.289129278,272901.013460586,247,LEE WAH CHINESE RESTAURANT,0.26,Food Establishment,Restaurant,,3032 US ROUTE 5,DERBY,ORLEANS,05829,,,,0
529179.779553898,272745.507723763,248,DERBY COW PALACE,1.575,Food Establishment,Restaurant,,3111 ROUTE 5,DERBY,ORLEANS,05829,8027664724,,,0
529179.779553898,272745.507723763,249,COW PALACE,0.26,Food Establishment,Restaurant,,3111 US ROUTE 5,DERBY,ORLEANS,05829,,http://www.derbycowpalace.com/,,0
529132.536744956,272723.066619944,250,DERBY CORNER MINI MART,0.2625,Food Establishment,Restaurant,,3131 US ROUTE 5,DERBY,ORLEANS,05829,8027665141,,https://www.facebook.com/pages/Derby-Corner-Mini-Mart/140747775963530,0
529030.008144614,272711.487730827,251,CINTALATING BAKING,0.13,Food Establishment,Bakery,,3197 ROUTE 5,DERBY,ORLEANS,05829,(802) 766-5080,,,0
528840.581084235,272721.744065504,252,JENNIFER'S RESTAURANT OF DERBY,0.26,Food Establishment,Restaurant,,3300 US ROUTE 5,DERBY,ORLEANS,05829,,,,0
528864.654185125,272632.949290257,254,DERBY CANDLEPIN LANES,0.2415,Food Establishment,Restaurant,,3319 ROUTE 5,DERBY,ORLEANS,05829,(802) 766-2672,,,0
525133.820093791,274239.687453449,255,LAKE CATERING SERVICE,0.05,Food Establishment,Caterer,,3391 DARLING HILL RD,DERBY,ORLEANS,05829,(802) 334-6005,,,0
528202.267501641,272529.97954702,256,DEB'S REDEMPTION CITY,0.18,Food Establishment,Grocery,"Beer, wine, liquor store",3731 US ROUTE 5,DERBY,ORLEANS,05829,,,,0
528185.996165677,272641.036888969,257,ELKS LODGE ROOM,0.05,Food Establishment,Private Club,,3736 US ROUTE 5,DERBY,ORLEANS,05829,8027668838,,,0
527886.388306317,272584.159706958,258,CHAMPLAIN FARMS,0.13,Food Establishment,Restaurant,Deli,3922 ROUTE 5,DERBY,ORLEANS,05829,8028641519,,,0
527902.41229596,272528.665065722,259,CHAMPLAIN FARMS,0.105,Food Establishment,Bakery,,3923 ROUTE 5,DERBY,ORLEANS,05829,(802) 766-2182,,,0
527366.256998138,272426.333734685,260,ROASTERS CAFE & DELI,0.2625,Food Establishment,Restaurant,,4267 US ROUTE 5,DERBY,ORLEANS,05855,8023346556,,,0
527318.578619465,272503.920237849,261,VERMONT PIE AND PASTA CO,1.3125,Food Establishment,Restaurant,,4278 US ROUTE 5,DERBY,ORLEANS,05855,8022741317,http://www.vtpiecompany.com/,,0
531566.437084396,278402.245978464,262,RACHELS TEAPOT CAFE,0.2625,Food Establishment,Restaurant,,43 MAIN STREET,DERBY,ORLEANS,05830,,,,0
527231.021483523,272681.353276494,263,SHAWS #610,0.72,Food Establishment,Bakery,,4340 US ROUTE 5,DERBY,ORLEANS,05829,5083508620,,,0
527098.055417895,272402.966658682,264,HOAGIES PIZZA & PASTA EXPRESS,0.252,Food Establishment,Restaurant,,4397 US ROUTE 5,DERBY,ORLEANS,05855,8023345880,http://hoagiespizzapasta.com/,,0
527026.707193701,272480.455120458,265,DERBY SHORT STOP,0.18,Food Establishment,Grocery,,4486 ROUTE 5,DERBY,ORLEANS,05829,(802) 527-0116,,,0
527026.707193701,272480.455120458,266,DERBY JOLLEY #113,0.055,Food Establishment,Restaurant,,4486 US ROUTE 5,DERBY,ORLEANS,05829,8025273272,,,0
526963.9539289,272391.287339253,267,VILLAGE PIZZA,0.6615,Food Establishment,Restaurant,,4503 US ROUTE 5,DERBY,ORLEANS,05829,,,,0
526892.560512607,272479.889974062,268,McDonald’s,1.0395,Food Establishment,Restaurant,,4558 US ROUTE 5,DERBY,ORLEANS,05829,8023347793,,,0
532583.944748371,278307.337806305,269,MICHAUD MEMORIAL MANOR,0.1785,Nursing/Assisted Living,Residential Facility,,47 HERRICK ROAD,DERBY,ORLEANS,05830,,,,0
531262.072463648,277767.305232715,270,DERBY VILLAGE STORE,0.18,Food Establishment,Convenience Store,,483 MAIN ST,DERBY,ORLEANS,05829,8027662215,http://www.vaics.org/stores?store=89,,0
531214.765564878,277767.073919505,271,"BIRCHWOOD B & B, THE",0.063,Food Establishment,Restaurant,,502 MAIN STREET,DERBY,ORLEANS,05830,,,,0
526152.579284763,272043.421218001,272,AMERICAS TACO SHOP,0.26,Food Establishment,Restaurant,,5043 US ROUTE 5,DERBY,ORLEANS,05829,8024879309,,,0
526789.372963653,272623.924631685,273,PRICE CHOPPER #219,0.13,Food Establishment,Bakery,,56 COMMONS DR,DERBY,ORLEANS,05829,8023341475,http://www.pricechopper.com/,,0
529087.617038165,272189.442354229,274,NORTH COUNTRY UNION JUNIOR HIGH SCHOOL,0.09928,Food Establishment,School,,57 JUNIOR HIGH DR,DERBY,ORLEANS,05829,8027662276,,,0
519045.338811286,228124.386846856,275,JANE'S,0.26,Food Establishment,Restaurant,,43 Main  ST,DERBY,ORLEANS,05829,8198767849,,,0
528978.194725499,271955.574929908,276,COUNTRY THYME VERMONT,0.18,Food Establishment,Grocery,Specialty foods,60 VT ROUTE 111,DERBY,ORLEANS,05829,,http://www.countrythymevermont.com/,,0
526757.34506473,272734.919463031,278,CHINA MOON BUFFET,1.3125,Food Establishment,Restaurant,,72 COMMONS DR UNIT 30,DERBY,ORLEANS,05829,8023341888,,,0
530094.069619904,277995.070142171,279,DERBY ELEMENTARY SCHOOL,0.223175,Food Establishment,School,,907 ELM ST,DERBY,ORLEANS,05829,8028733162,,,0
531391.574143515,270655.630721366,280,COUTTS MORIARTY CAMP INC,0.504,Food Establishment,Camp,,PO BOX 565 LAKE SALEM,DERBY,ORLEANS,05829,,,,0
541037.130529038,259597.172675952,281,BAKER BOBS,0.05,Food Establishment,Caterer,,39 ROCKY LEDGE ROAD,EAST CHARLESTON,ORLEANS,05833,,,,0
540592.346096721,261161.268723274,282,FUNK A LICIOUS,0.05,Food Establishment,Caterer,,84 WEST ECHO LAKE ROAD,EAST CHARLESTON,ORLEANS,05833,(802) 723-4530,,,0
525363.14832135,250092.742567883,283,COLD SPRING KITCHEN,0.05,Food Establishment,Caterer,,1 MAIN STEET,GLOVER,ORLEANS,05839,,,,0
524748.634122609,245145.329311548,284,CURRIERS DELI,0.18,Food Establishment,Restaurant,,2984 Glover  ST,GLOVER,ORLEANS,05839,8025258822,http://www.vaics.org/stores?store=21,,0
524606.075963515,245122.559527889,285,GLOVER COMMUNITY SCHOOL,0.06324,Food Establishment,School,,100 SCHOOL ST,GLOVER,ORLEANS,05839,8025256958,,,0
521610.002109661,247645.449470562,286,PARKER PIE COMPANY,0.483,Food Establishment,Bakery,,161 COUNTY RD,GLOVER,ORLEANS,05875,8025253366,http://www.parkerpie.com/,,0
521515.393378631,242755.707643285,287,SCOTTY DOGS,0.05,Food Establishment,Caterer,,2307 PERRON HILL,GLOVER,ORLEANS,05839,,,,0
521189.417065208,243043.54950641,288,PERRON MAPLE,,Food Manufacturer,Food Processor,,2580 PERRON HL,GLOVER,ORLEANS,05839,(802) 5254-370,,,0
519219.81632698,241603.907139481,289,COLD SPRING KITCHEN,0.13,Food Establishment,Bakery,,28 COLD SPRING ROAD,GLOVER,ORLEANS,05839,,,,0
524788.299822796,245134.369156523,290,RILEYS FRESH SQUEEZED LEMONADE,0.05,Food Establishment,Caterer,,2981 GLOVER STREET,GLOVER,ORLEANS,05822,,,,0
524756.558727317,245145.359702372,291,WOODEN SPOON THE,0.05,Food Establishment,Caterer,,2984 GLOVER ST,GLOVER,ORLEANS,05839,(802) 525-8822,,,0
524780.33254146,245145.450933226,292,PETES BUSY BEE,0.26,Food Establishment,Restaurant,,2985 GLOVER ST,GLOVER,ORLEANS,05839,(802) 673-9036,,,0
524780.33254146,245145.450933226,293,GLOVER BUSY BEE,0.1575,Food Establishment,Restaurant,,2985 GLOVER ST,GLOVER,ORLEANS,05822,8025254800,,,0
524677.822502567,245011.70976763,294,"UNION HOUSE NURSING HOME, INC.",0.231,Nursing/Assisted Living,Residential Facility,,3086 GLOVER ROAD,GLOVER,ORLEANS,05839,,,,0
524552.479706304,242544.291575903,295,RUNAWAY CAFE,0.1365,Food Establishment,Restaurant,,316 DRY POND ROAD,GLOVER,ORLEANS,05839,,http://www.therunawaycafe.com/,,0
517292.938154373,241654.024119359,296,RODGERS COUNTRY INN,0.063,Food Establishment,B&B,,582 RODGERS RD,GLOVER,ORLEANS,05875,8025256677,,,0
521558.813038368,241622.400046658,297,LAKESIDE HAVEN,0.063,Food Establishment,B&B,,76 MAYNARD DR,GLOVER,ORLEANS,05839,8025253196,,,0
513530.211202905,236188.986333488,298,CIRCUS SMIRKUS,0.14175,Food Establishment,Camp,,1 CIRCUS ROAD,GREENSBORO,ORLEANS,05841,,,,0
515629.005551982,234615.795765688,299,BIEN FAIT SPECIALTY CAKES,0.13,Food Establishment,Bakery,,100 ATHERTON WAY,GREENSBORO,ORLEANS,05841,8025332253,https://bienfaitcakes.com,,0
516359.956235595,231195.086096134,300,LAKEVIEW USD #43,0.04407,Food Establishment,School,,189 LAURDEON AVE,GREENSBORO,ORLEANS,05841,8025337066,,,0
516036.793249876,230205.308814238,301,LAKEVIEW INN,0.7875,Food Establishment,Restaurant,,295 BREEZY AV,GREENSBORO,ORLEANS,05401,(802) 533-2291,,,0
516036.793249876,230205.308814238,302,MACKIN EDIBLES,0.05,Food Establishment,Caterer,,295 BREEZY HILL,GREENSBORO,ORLEANS,05841,,,,0
516022.581987419,229527.441357072,303,TEE OFF THE,0.26,Food Establishment,Restaurant,,316 COUNTRY CLUB RD,GREENSBORO,ORLEANS,05841,(802) 754-2497,,,0
516154.829223938,230650.082448093,304,CASSIES CORNER,0.13,Food Establishment,Home-based Business,,38 Beach Rd,GREENSBORO,ORLEANS,05841,8025862288,,,0
518268.60678821,233078.122944702,305,WOODS EDGE FARM,,Food Manufacturer,Food Processor,,39 SWAMP ROAD,GREENSBORO,ORLEANS,05842,,,,0
516923.873553951,231174.309665206,306,GREENSBORO NURSING HOME,0.05,Food Establishment,Caterer,,47 MAGGIES POND RD,GREENSBORO,ORLEANS,05841,,,,0
516923.873553951,231174.309665206,307,GREENSBORO NURSING HOME,0.1575,Nursing/Assisted Living,Residential Facility,,47 MAGGIE'S POND ROAD,GREENSBORO,ORLEANS,05841,(802) 533-7054,,,0
519063.906083747,227213.257762211,308,RED HOUSE GRANOLA,,Food Manufacturer,Food Processor,,55 TOUSANT HILL ROAD,GREENSBORO,ORLEANS,05842,,,,0
516234.336162732,230616.944969283,310,WILLEY'S STORE,0.18,Food Establishment,Grocery,,7 BREEZY AVENUE,GREENSBORO,ORLEANS,05841,(802) 533-2621,,http://www.facebook.com/pages/Willeys-Store-in-Greensboro-VT/174240681605,0
518942.858861425,227846.286884969,311,SMITHS GROCERY INC,0.26,Food Establishment,Restaurant,,767 MAIN ST,GREENSBORO,ORLEANS,05842,8025332631,,,0
538415.09169733,274883.55233652,312,HOLLAND ELEMENTARY SCHOOL,0.03842,Food Establishment,School,,26 SCHOOL RD,HOLLAND,ORLEANS,05830,8028954455,,,0
486469.760350338,277438.439032002,313,RAYS MEAT & GROCERY MARKET,0.05,Food Establishment,Caterer,,1 PARK AVE,IRASBURG,ORLEANS,05845,8027546591,http://www.raysmarketonthecommon.com/,,0
517328.756844005,260734.098125898,314,RIVER OF LIFE,0.42,Food Establishment,Camp,,1145 ROUTE 14,IRASBURG,ORLEANS,05845,,,,0
517190.230323952,256366.50520148,315,PETES EATS,0.05,Food Establishment,Caterer,,145 UNDER THE HILL ROAD,IRASBURG,ORLEANS,05845,,,,0
517974.515850587,255968.599685395,316,IRASBURG VILLAGE SCHOOL,0.06324,Food Establishment,School,,292 ROUTE 58 EAST,IRASBURG,ORLEANS,05845,8027548810,,,0
518471.748797654,261881.879480286,317,CRAZY HORSE LLC,0.26,Food Establishment,Restaurant,,4549 ROUTE 5,IRASBURG,ORLEANS,05845,(802) 754-2400,,,0
518312.781239998,262192.576711808,318,MARTHA'S DINER,0.2835,Food Establishment,Restaurant,,4775 ROUTE 5,IRASBURG,ORLEANS,05825,,,,0
517279.069740787,255688.882146716,319,COTTONWOOD QUILTS,0.105,Food Establishment,Restaurant,,4862 ROUTE 14,IRASBURG,ORLEANS,05845,,,,0
518066.593854585,254168.637849027,320,CASTLE SHOPPE,0.13,Food Establishment,Bakery,,4887 BURTON HILL RD,IRASBURG,ORLEANS,05845,(802) 754-2057,,,0
515819.053440048,254207.171081179,322,BOBS QUICK STOP,0.18,Food Establishment,Convenience Store,,6196 VERMONT ROUTE 14,IRASBURG,ORLEANS,05845,8027542104,,,0
504813.963546149,271936.236322184,323,JAY COUNTRY STORE,0.1575,Food Establishment,Restaurant,,1077 VT ROUTE 242,JAY,ORLEANS,05859,8029884040,http://jaycountrystore.com/,https://www.facebook.com/jaycountrystore,0
504790.255528104,271980.669267792,324,JAY VILLAGE INN,0.336,Food Establishment,Lodging,,1078 VT ROUTE 242,JAY,ORLEANS,05859,8029882306,http://thejayvillageinn.com/,,0
505129.172672916,272503.228271637,325,JAY/WESTFIELD JOINT SCHOOL,0.054805,Food Establishment,School,,257 REVOIR FLAT RD,JAY,ORLEANS,05859,,,,0
501010.404304816,270767.675882518,326,INGLENOOK LODGE,0.26,Food Establishment,Restaurant,,3866 ROUTE 242,JAY,ORLEANS,05859,(802) 988-2880,,,0
500434.255097167,270156.415127218,327,SNOWLINE,0.26,Food Establishment,Restaurant,,4434 ROUTE 242,JAY,ORLEANS,05859,(802) 988-2822,,,0
499881.684417287,269811.909616893,328,INTERNATIONAL HOUSE & FOOD SERVICE,2.73,Food Establishment,Restaurant,,JAY PEAK  RD,JAY,ORLEANS,05859,8029882611,,,0
499881.684417287,269811.909616893,329,TRAM HOUSE PIZZERIA & GOLDEN EAGLE,0.26,Food Establishment,Restaurant,,4850 ROUTE 242,JAY,ORLEANS,05859,,,,0
499881.684417287,269811.909616893,330,ALICES TABLE TOWER BAR & AROMAS,3.4125,Food Establishment,Restaurant,,79 WEST BOWL RD,JAY,ORLEANS,05859,8029882611,,,0
499881.684417287,269811.909616893,331,JAY PEAK GOLF CLUB HOUSE,0.735,Food Establishment,Lodging,,116 CLUBHOUSE RD,JAY,ORLEANS,05859,8029882611,,,0
499881.684417287,269811.909616893,332,JAY PEAK ICE HAUS,0.7875,Food Establishment,Restaurant,,77 TRAILSIDE RD,JAY,ORLEANS,05859,8029882611,,,0
499731.737496476,270834.27778045,333,FOUNDRY RESTAURANT THE,2.1,Food Establishment,Restaurant,,80 TRAILSIDE RD,JAY,ORLEANS,05859,8029882611,,,0
499731.737496476,270834.27778045,334,HOTEL JAY,3.024,Food Establishment,Restaurant,,80 TRAILSIDE ROAD,JAY,ORLEANS,05859,,,,0
